client_id,ticket_id,ticket_sent_to,ticket_type,fit_for_forum,fit_for_self_help,tier_level,contains_sensitive_data,ticket_text,has_media,ticket_source,ticket_created_at,first_reply_time_secs,response_id,response_text,response_source,response_created_at
136947772,1570353996673552384,MTN,Incident Ticket,False,True,TIER-1,False, Surely what is all this about??? ,True,Twitter for iPhone,9/15/22 10:09,661.9999988,1570356774904930304," Good afternoon Emmanuel, please note that we are giving interest on all the money your account held from the month of April to June. Going forward, this interest will be paid at the end of every quarter of every year. mtnugcare&gt;Anita",Khoros CX,9/15/22 10:20 
993507258838417408,1570348528416817153,MTN,Change Request Ticket,True,False,TIER-1,False,"Hey _Ug  how far with the e-sim?🥲

Twagala ki 14 pro 😂",False,Twitter for iPhone,9/15/22 9:47,794.0000008,1570351858383724549, we will communicate once the service is supported. mtnugcare&gt;Merida,Khoros CX,9/15/22 10:00 
954999947442737153,1570343687204507650,MTN,Unclassified Ticket,False,False,TIER-1,False,"Dear  in this mtn momo interest pay out, why tf would you give me 60 shs, y'all gave some 50, others 70 shs, useless monies... just take back the money you gave ugandans and buy food for people in karamoja, stop being stupid please 🙏🙏🙏",False,Twitter for Android,9/15/22 9:28,580.0000004,1570346119015677952, the amount paid was based on daily mobile money balances  from 1st April to 30th June. mtnugcare&gt;Merida,Khoros CX,9/15/22 9:37 
718455448190455809,1570337160049336321,MTN,Service Request,False,False,TIER-0,False,"So  what interest is this for 🤔🤔 and how do we earn it?, also what percentage is this? ",True,Twitter for Android,9/15/22 9:02,863.9999995,1570340785438031872," Good Afternoon , please note that we are giving interest on all the money your account held from the month of April to June as a way of giving back to our customers.  Going forward, this interest will be paid at the end of every quarter of every year. mtnugcare&gt;Anita",Khoros CX,9/15/22 9:16 
3084910877,1570334745506062338,MTN,Service Request,False,False,TIER-0,False, what’s the meaning of this? ,True,Twitter for iPhone,9/15/22 8:52,257.0000004,1570335825644163072,"_gloria for three months from April 2022 to June 2022. That is your interest earned. Rgds,MTNUGCARE&gt;Ronald.",Khoros CX,9/15/22 8:56 
913764323767537664,1570331380114149376,MTN,Incident Ticket,True,False,TIER-1,False, your network gets shittier when one loads the Gaga bundle,False,Twitter for iPhone,9/15/22 8:39,817.0000005,1570334808500477953," apologies. Your profile has been reset. Restart your phone, test and share feedback. mtnugcare&gt;Merida",Khoros CX,9/15/22 8:52 
1555596897116688387,1570332130953285632,MTN,Change Request Ticket,True,True,TIER-1,False," Okay I now have 5000,Then how do I redeem it to airtime or something?",False,Twitter for Android,9/15/22 8:42,537.9999994,1570334391221587971," Hello, Unfortunately it can not be used for airtime top up. Rgds,MTNUGCARE&gt;Ronald.",Khoros CX,9/15/22 8:51 
1299993363635150849,1570323772959334401,MTN,Service Request,False,False,TIER-1,False," I bought SIM card with data bundle at 2am from airport and still SIM card isn’t activated.
I came here for 3 days.",False,Twitter for iPhone,9/15/22 8:08,759.0000008,1570326958713573377, that is unfortunate. Please DM the affected number and name. mtnugcare&gt;Merida,Khoros CX,9/15/22 8:21 
1566104013548003330,1570312813159096320,MTN,Problem Ticket,False,False,TIER-1,True,"_Official   
What have u done to help Ugandan who are being thieved everyday by numbers which aren't registered?wake up,do something,these numbers are in the lead
0774959086
0772861627 please do something, please",False,Twitter for Android,9/15/22 7:25,878.9999999,1570316501428899840," Good Morning Eric, thank you for bringing this to our attention. Kindly DM us the number that received those calls and we investigate further. mtnugcare&gt;Anita ",Khoros CX,9/15/22 7:40 
3253094141,1570303120755810305,MTN,Incident Ticket,False,True,TIER-3,False, plz help me … this person is withdraw money without my permission… plz help me ,True,Twitter for iPhone,9/15/22 6:46,590.0000002,1570305596456603650, Good Morning! Thank you for bringing this to our attention. Kindly DM us your number and we investigate this further. mtnugcare&gt;Anita ,Khoros CX,9/15/22 6:56 
1454697635810533381,1570302751804100610,MTN,Problem Ticket,False,False,TIER-1,False," 
Uwa bundles now last for 2 minutes 😐 mwefuge komanyoko ",True,Twitter for Android,9/15/22 6:45,354.0000004,1570304235572436992," may we know your number, name, date of activation and email address? mtnugcare&gt;Merida",Khoros CX,9/15/22 6:51 
1505779824601841664,1570284197583155200,MTN,Service Request,False,True,TIER-1,False,"But  
You guys don't give me data when i buy paka paka 😡😡
Y????",False,Twitter for Android,9/15/22 5:31,256.9999991,1570285272746831872,"__ayo (1/2) Clients  that get data bundles with minutes and messages are those that have internet enabled phones but don't/rarely use internet, or have new sim cards. The offer is to motivate them or encourage them to use internet. mtnugcare&gt;Merida",Khoros CX,9/15/22 5:35 
501017929,1570280022212071426,MTN,Incident Ticket,False,False,TIER-0,False,I received this too… and I’ve never been so confused. I don’t remember investing in anything Mtn ,False,Twitter for iPhone,9/15/22 5:15,223.9999989,1570280964257116161,_shajuan It is interest paid out to MTN mobile money clients for the period April 2022 to June 2022. mtnugcare&gt;Merida,Khoros CX,9/15/22 5:18 
1285609776026656768,1570263448155557888,MTN,Incident Ticket,False,False,TIER-1,False, hey mtn thanks for the quick reply I was worried about fraudsters. And Thanks for the interest😄 I just received my ugx 95,False,Twitter for iPhone,9/15/22 4:09,518.000001,1570265619261685763,_liz we appreciate your support. mtnugcare&gt;Merida,Khoros CX,9/15/22 4:17 
61521035,1570239470883971072,MTN,Service Request,True,False,TIER-0,False,"   _richard Thanks for the initiative just a quick one though,would like to be enlightened on the interest rate percentages being used to calculate these MoMo paybacks please thanks.",False,Twitter for iPhone,9/15/22 2:33,2187.0,1570248644506357767,"   is mandated to pay to its customers interest earned on a Trust Account, quarterly. The total interest amount is UGX 5.7bn which will be issued to 19,930,874 MoMo Customers who had a minimum of UGX 1 , daily for 91 days, from 1st April to 30th June. mtnugcare&gt;Edwin",Khoros CX,9/15/22 3:10 
1089318683242049536,1570173909982646276,MTN,Problem Ticket,False,False,TIER-0,False, what is wrong with your data? This is not funny.,False,Twitter for iPhone,9/14/22 22:13,267.0000002,1570175030025416705, please DM number and exact challenge(s) faced to aid us support. mtnugcare&gt;Edwin,Khoros CX,9/14/22 22:17 
1546020853304926209,1562828455284461572,MTN,Problem Ticket,True,False,TIER-1,False, Have paid my mom advance but now mtn is not giving me anymore,False,Twitter Web App,8/25/22 15:45,544.0000002,1562830738436673539," Hello Emmanuel, sorry about that. Please share with us your phone number for checks and support. Rgds,MTNUGCARE&gt;Ronald.",Khoros CX,8/25/22 15:54 
1570114777841602561,1570125655349800961,MTN,Service Request,True,False,TIER-0,True, Is there MTN shop in Nansana,False,Twitter for Android,9/14/22 19:01,542.0000003,1570127930902343682," Hello, yes there is, MTNUGcare&gt;MTNJackie. ",Khoros CX,9/14/22 19:10 
2457874044,1569937257179615237,MTN,Incident Ticket,False,True,TIER-1,True, ...I hope you are well please inform James 0788799861 that I am not interested in the job offer since I work there already. ..tukooye,False,Twitter for Android,9/14/22 6:33,221.0000001,1569938184422785027," Hello, did 788799861 contact you promising a job from MTN? mtnugcare&gt;Naboth",Khoros CX,9/14/22 6:36 
1564538302073606149,1570105172201799680,MTN,Service Request,True,False,TIER-0,False," What is price for data bundles on that wifi router,",False,Twitter for Android,9/14/22 17:40,798.9999994,1570108520661487617,"_atiiko Hello john, kindly dial *150*3ok to access this information. MTNUGcare&gt;MTNJackie. ",Khoros CX,9/14/22 17:53 
1481278161123950596,1570103748722139139,MTN,Service Request,False,False,TIER-0,False, Work on ur network 🧐,False,Twitter for iPhone,9/14/22 17:34,686.999999,1570106629663645699," Y'ello Bosco, we appreciate the feedback and wish you a lovely day. mtnugcare&gt;Irene",Khoros CX,9/14/22 17:46 
1505505228573102081,1570101756805144576,MTN,Problem Ticket,True,False,TIER-1,True," hi team, I lost my mobile and kindly what my line blocked (0778114406)",False,Twitter for iPhone,9/14/22 17:26,882.0,1570105457179787264," Good evening, this is very unfortunate and we request for a clear copy of the National ID and alternative contact for better help. Thank you. mtnugcare&gt;Irene",Khoros CX,9/14/22 17:41 
1022961189985419269,1570100143331987458,MTN,Problem Ticket,True,False,TIER-2,False,"  Your internet ain’t working …..everytime it rains, u guys go on vacation. The network signal is on 1bar yet u say 4G. This has happened for like 2 years now and yet we are here discussing branding for products that don’t work. You frustrate me so much",False,Twitter for iPhone,9/14/22 17:20,850.0,1570103707932708867," Hello Herman, apologies, kindly let us know your location so we can look into this. MTNUGcare&gt;MTNJackie. ",Khoros CX,9/14/22 17:34 
1319631636191956992,1570093352418156549,MTN,Service Request,True,False,TIER-1,False," Hello MTN ug , are you still registering new Mobile money agent/ transaction lines/ simcards ?. If so what is the basic requirements",False,Twitter for Android,9/14/22 16:53,499.0000003,1570095445375942659,"_kohen Hello Chris, unfortunately, this was put on hold until further notice, we shall communicate once this resumes. Kindly be patient in the meantime. MTNUGcare&gt;MTNJackie.",Khoros CX,9/14/22 17:01 
1107916375023079426,1570089690052567054,MTN,Problem Ticket,False,False,TIER-0,False, I bought it yesterday but till now I have not yet received the free 15gb,False,Twitter for Android,9/14/22 16:38,337.0000002,1570091104455872517," Hello David, apologies, this has been reported already and is being worked on, kindly be patient in the meantime. MTNUGcare&gt;MTNJackie. ",Khoros CX,9/14/22 16:44 
216668329,1570076108049027072,MTN,Incident Ticket,False,False,TIER-0,True,"Please , block this conman on 0787609397 who claims to be your staff.",False,Twitter for Android,9/14/22 15:44,562.0,1570078465394896896," Hello Hussein, thank you for reporting this, action will be taken under reference INC1930544, please stay vigilant. MTNUGcare&gt;MTNJackie. ",Khoros CX,9/14/22 15:54 
65585908,1570071951741272064,MTN,Service Request,True,False,TIER-1,False,"It's 2022, I someone shouldn't have to walk to an _Ug or  service centre to access a three month mobile money statement. We should be able to do these things on our gadgets....",False,Twitter for Android,9/14/22 15:28,653.9999995,1570074693897715712," Hello Andrew, this feature is available on the MOMO App though it has some challenges at the moment, kindly be patient while we work on this, MTNUGcare&gt;MTNJackie.",Khoros CX,9/14/22 15:39 
1222152534518833152,1569621091768754177,MTN,Service Request,False,False,TIER-0,False," kindly remove the mokash item from my number.
Temumanyilila nyo bwemutyo.",False,Twitter for Android,9/13/22 9:36,170.9999997,1569621810924212225,"_moses Hi Moses, you will need to visit any of our service centres and request to have mokash profile removed. mtnugcare&gt;Naboth",Khoros CX,9/13/22 9:39 
1121640981953073152,1570069480113414150,MTN,Problem Ticket,True,False,TIER-1,False,"Dear  explain to me why on top of my data restrictions, 3GB is getting finished in less than an hour please. Very inconveniencing",False,Twitter for iPhone,9/14/22 15:18,433.0000006,1570071297920475136," Hello Owiny, kindly Dm your number so we can check and advise. MTNUGcare&gt;MTNJackie. ",Khoros CX,9/14/22 15:25 
984479135727747073,1570056168457764866,MTN,Service Request,True,False,TIER-1,False,  have u put into consideration this e-sim technology?? ,True,Twitter for iPhone,9/14/22 14:25,477.9999998,1570058171724464130," Y'ello, please note that the esim service is not available yet on our side. Apologies. mtnugcare&gt;Irene",Khoros CX,9/14/22 14:33 
1014096817326379008,1570049739365793793,MTN,Problem Ticket,True,False,TIER-1,False, how does one consume 180mbs before even opening any app😒 ,True,Twitter for iPhone,9/14/22 14:00,600.0000001,1570052253750272000," Hello, apologies, let us make checks on this under reference INC1929986 and revert, kindly be patient in the meantime. MTNUGcare&gt;MTNJackie. ",Khoros CX,9/14/22 14:10 
479231547,1569566172127043589,MTN,Service Request,False,False,TIER-0,False,Eh   how’s this possible? ,True,Twitter for iPhone,9/13/22 5:58,4434.0,1569584770778107905, may we know your number and name? mtnugcare&gt;Merida,Khoros CX,9/13/22 7:12 
484551105,1570027850048147458,MTN,Change Request Ticket,False,False,TIER-0,False,  how long does it take to reverse money from a wrong transaction. Because 24 hours have now turned into 2weeks and 4days. Please  help.,False,Twitter for iPhone,9/14/22 12:33,657.9999998,1570030607702577153,"_lin_duh Hi Belinda , sorry about that. Please DM the reference number for this reversal request. We'll be able to check an advise better. mtnugcare&gt;Naboth",Khoros CX,9/14/22 12:44 
1404524278419230724,1570011036635258887,MTN,Service Request,True,True,TIER-0,False,", why does one have to buy SMS, airtime, and data bundles separately? Perhaps I’m an amateur to your services, but that’s kinda inefficient to me! Why not a 3-in-1 package that caters to those who what it all!! customerservice mtnuganda mtnairtime mtndata mtnbundles",False,Twitter for iPhone,9/14/22 11:26,869.0000001,1570014682576228352," we have my paka paka bundle that can offer you these packages in one, you can access the service via my mtn app. Open the app and select buy , then pakapaka and select minutes. mtnugcare&gt;Naboth",Khoros CX,9/14/22 11:40 
1404524278419230724,1570019948684087298,MTN,Change Request Ticket,False,False,TIER-0,False," Also, can I also get a response about your mtncustomerservicecenter. It doesn’t make sense standing in line for hours to transfer a line into another name…service that can ably get completed via your *…*",False,Twitter for iPhone,9/14/22 12:01,352.0000006,1570021423304871938," We have quite a number of service centers around town to cater for increased numbers of customers. You can always visit Forest Mall Lugogo, Village Mall Bugolobi or Crested towers service centers. They aren't very crowded. mtnugcare&gt;Naboth",Khoros CX,9/14/22 12:07 
1079845556,1569446366950354945,MTN,Service Request,True,False,TIER-1,True, We want wakanet Pro in Nsambya gogonya. Then we shall talk business,False,Twitter for Android,9/12/22 22:02,302.9999998,1569447638763806720,"_256 For starters, please go to the App while in Gogonya and apply for the servicece. mtnugcare&gt;Edwin",Khoros CX,9/12/22 22:07 
1546020853304926209,1570012735923961858,MTN,Service Request,False,False,TIER-0,False, Why is it that my Momo advance keeps on changing all the time at times it's can work and some times it's can't like right now,False,Twitter Web App,9/14/22 11:33,668.0000002,1570015536800567297," Helle Emmanuel, sorry about that. Please DM the number in use and the error response received when you try to access the service for better assistance. mtnugcare&gt;Naboth",Khoros CX,9/14/22 11:44 
1404524278419230724,1570008760415821824,MTN,Service Request,False,False,TIER-0,False,", I notice you don’t care to respond to your customers questions, suggestions, or concerns. But still I WILL! So far, rate “S” for “you Suck!!”",False,Twitter for iPhone,9/14/22 11:17,426.9999999,1570010552122114049," Hello Lwanga, sorry about the bad experience. we wish to know the challenge you are facing and we advise better. mtnugcare&gt;Naboth",Khoros CX,9/14/22 11:24 
954775174024482816,1570005270285230080,MTN,Incident Ticket,False,False,TIER-1,True, Also tell them that it’s internet network gets shitty every evening,False,Twitter for iPhone,9/14/22 11:03,425.999999,1570007057322938369," Hello Marcus, sorry about that please DM the affected number and location to have this issue investigated. mtnugcare&gt;Naboth",Khoros CX,9/14/22 11:10 
1419930532092203008,1569985569475674113,MTN,Service Request,False,False,TIER-0,False,Hello _Ug  do you support eSIM? _Official what is the way forward for this?,False,Twitter for Android,9/14/22 9:45,482.0000001,1569987593416105984,"@_Sadique_78 Hi Sadique, unfortunately, we do not support esim cards at the moment. mtnugcare&gt;Naboth",Khoros CX,9/14/22 9:53 
1526949862180257792,1569985571493388291,MTN,Service Request,False,False,TIER-1,False, what happened to our mtn shares,False,Twitter for Android,9/14/22 9:45,840.9999998,1569989097065775104," Hello, how may we help today? mtnugcare&gt;Irene",Khoros CX,9/14/22 9:59 
2822356335,1569986135463436290,MTN,Service Request,False,False,TIER-0,False, what’s with this message? ,True,Twitter for iPhone,9/14/22 9:47,570.0000006,1569988525319135232," Hi Chante*, we'd love to look into this. Please DM the affected number. mtnugcare&gt;Naboth",Khoros CX,9/14/22 9:56 
193750995,1569980025738338304,MTN,Problem Ticket,True,False,TIER-2,True, You internet in mbarara is sucking lately. Can't even download an app. It's coming to a week now!!!,False,Twitter for Android,9/14/22 9:23,541.0000001,1569982292566675463," Good afternoon, we'd like to look into this. Please DM us your contact, location, phone type, and the data bundle you activated. mtnugcare&gt;Anita ",Khoros CX,9/14/22 9:32 
1504118018338693121,1569974589505081346,MTN,Unclassified Ticket,True,False,TIER-1,True, Good morning Mtn Ug. It's so sad to some mobile money agents where by we gave money to the supervisor who was in charge of nakawa to get us mobile money lines during March till now the guy is no where to be seen yet he used to come to us putting on your tag and uniform Mtn .,False,Twitter for Android,9/14/22 9:01,818.0000001,1569978021825679360," Good afternoon Annet, thank you for reaching out. Do you have his contact number? mtnugcare&gt;Anita ",Khoros CX,9/14/22 9:15 
1459149121907040262,1569967957211496448,MTN,Unclassified Ticket,False,False,TIER-0,False,fuck  network man😭😭,False,Twitter for Android,9/14/22 8:35,193.9999995,1569968770751336450,"_irvin1 Hi, we wish to know the challenge that you are facing with the network and we'll be able to advise better. mtnugcare&gt;Naboth",Khoros CX,9/14/22 8:38 
434877241,1569964021750681600,MTN,Problem Ticket,False,False,TIER-1,False, what in the pits is the internet this morning?,False,Twitter for iPhone,9/14/22 8:19,797.9999998,1569967367613980672,"_Kella Hello, we'd love to look into this. Please DM the number in use and your location. mtnugcare&gt;Naboth",Khoros CX,9/14/22 8:32 
1223360962327207936,1569953747828105216,MTN,Service Request,True,False,TIER-1,False, cant we have unlimited freedom bandles?....we can buy.,False,Twitter for Android,9/14/22 7:38,200.0000002,1569954587049881601,"_Nabireeba Hello, unfortunately, Freedom bundles are not unlimitted but they do not have an expiry date. mtnugcare&gt;Naboth",Khoros CX,9/14/22 7:41 
1634746766,1569905611567173633,MTN,Change Request Ticket,True,False,TIER-1,False," I need your help. I bought your pocket MIFI yesterday with a starter pack but it won’t work. Although it’s connected to my devices, nothing seems to work including SM, can’t send emails, etc. Please help.",False,Twitter for iPhone,9/14/22 4:27,124.999999,1569906133124653058," Hello Sarah, sorry about that. Please DM the MiFi number and we'll be able to advise better. mtnugcare&gt;Naboth",Khoros CX,9/14/22 4:29 
748095549706997760,1569938088180289536,MTN,Problem Ticket,False,True,TIER-0,False, How possible is it that my 2.9GB to be precise cannot allow me access internet since 5pm yesternight? Could it be that I'm low on data or is it a network issue?,False,Twitter Web App,9/14/22 6:36,527.0,1569940298360393729,"_n Hello Racheal, sorry about that. Pleae DM the affected number and your location to have this worked on. mtnugcare&gt;Naboth",Khoros CX,9/14/22 6:45 
1456541591297052673,1569932349856694272,MTN,Unclassified Ticket,False,False,TIER-0,False," i have bought airtime of 2k three times since last night and I haven't received anything!!! That's 6k gone, I need my money back. Stop this, everyone's complaining about your services but you don't want to get better.",False,Twitter for Android,9/14/22 6:13,181.0000002,1569933109684236288," Hi Precious, sorry about that. Please DM the number that you used to buy the airtime for better assistance. mtnugcare&gt;Naboth",Khoros CX,9/14/22 6:16 
1476759354447740928,1569926640087756801,MTN,Unclassified Ticket,False,True,TIER-0,False,"So , i wake up early to clear my water bills and this is what i get..
Sikola sente zange kumbonyabonya. Very disappointed client ",True,Twitter for Android,9/14/22 5:50,692.0000002,1569929542432690181," Hi David, sorry about that. Please DM the number in use and we'll be able to advise better. mtnugcare&gt;Naboth",Khoros CX,9/14/22 6:02 
321960357,1569909180428959744,MTN,Service Request,True,False,TIER-1,False,"Dear  , am tired of these guys calling me and disguising to be you, they throwing on me threats. Please 😏😏 ",True,Twitter for Android,9/14/22 4:41,1254.0,1569914440715223041," Hi gladys , thats unfortunate. We advise you to engage the police if you are being threatened. They will handle the case better. mtnugcare&gt;Naboth",Khoros CX,9/14/22 5:02 
742441653282209792,1569899217375690753,MTN,Problem Ticket,True,False,TIER-2,False,Hey  My transaction to lyca is was not effected yet money was deducted,False,Twitter for iPhone,9/14/22 4:01,524.9999995,1569901420958072832," sorry about that. DM numbers involved, amount and date to aid us support. mtnugcare&gt;Edwin",Khoros CX,9/14/22 4:10 
1552923275461804034,1569805329021411328,MTN,Service Request,True,True,TIER-1,False, how to buy gaga bundles???,False,Twitter for Android,9/13/22 21:48,245.0000001,1569806356542005249," Hello black,  Gaga Weekend  can be purchased from  My MTN app through  go to the option of buy, select data and check out for Gaga weekend.  This runs from  Thursday  until Monday 05:59am. MTNUGcare&gt;MTNJackie. ",Khoros CX,9/13/22 21:52 
1423681968340979721,1569794934479134722,MTN,Incident Ticket,True,False,TIER-2,False, why I can’t make calls please since today morning?,False,Twitter for iPhone,9/13/22 21:07,133.9999999,1569795497858056193," sorry about that. Please dial 31Yes, restart phone and retry. mtnugcare&gt;Edwin",Khoros CX,9/13/22 21:09 
954775174024482816,1569772912462204930,MTN,Unclassified Ticket,False,False,TIER-1,False,"Thank you  for hoodwinking me into buying your 4G mifi, it’s only God that will repay you for your deeds, what kind of poor internet network this 😒😒??? If it’s a general problem why don’t you tell us???",False,Twitter for iPhone,9/13/22 19:40,728.0000004,1569775962635599872, sorry about that. DM affected number and exact error returned when you try accessing. Alternatively a past reference number for the same challenge. mtnugcare&gt;Edwin,Khoros CX,9/13/22 19:52 
2765031249,1569775678035316737,MTN,Unclassified Ticket,False,False,TIER-0,False,Naye mwe aba  temukoowa complaints. Seriously i am tired of your thuggery. Your services are clowning everyday 24/7 year in year out. I know i developed Stockholm Syndrome from your services but please don't over do it,False,Twitter for Android,9/13/22 19:51,305.0000003,1569776959382585347, good evening. Please DM number and exact challenge(s) faced to aid us address accordingly. mtnugcare&gt;Edwin,Khoros CX,9/13/22 19:56 
1244267651976871937,1569767256573214720,MTN,Problem Ticket,False,False,TIER-1,True,What's wrong with mtn internet   _paul    ,False,Twitter for Android,9/13/22 19:17,47.99999991,1569767458076082176, DM number and exact challenge(s) faced to aid us address accordingly. mtnugcare&gt;Edwin,Khoros CX,9/13/22 19:18 
